file,rel_path,porosity,shift,target_peak,offset,status
6-6-20 全部_z1280_y1102_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y1102_x837.npy,0.03204536437988281,-4,149,28,ok
6-6-20 全部_z1280_y1102_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y1102_x901.npy,0.019847452640533447,2,149,28,ok
6-6-20 全部_z1280_y1102_x965.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y1102_x965.npy,0.015855848789215088,-4,149,28,ok
6-6-20 全部_z1280_y1166_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y1166_x837.npy,0.022313475608825684,-6,149,28,ok
6-6-20 全部_z1280_y1166_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y1166_x901.npy,0.0184403657913208,-6,149,28,ok
6-6-20 全部_z1280_y1166_x965.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y1166_x965.npy,0.00960695743560791,-6,149,28,ok
6-6-20 全部_z1280_y782_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y782_x837.npy,0.020960211753845215,3,149,28,ok
6-6-20 全部_z1280_y782_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y782_x901.npy,0.022737979888916016,3,149,28,ok
6-6-20 全部_z1280_y782_x965.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y782_x965.npy,0.016390085220336914,3,149,28,ok
6-6-20 全部_z1280_y846_x1029.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y846_x1029.npy,0.014191210269927979,3,149,28,ok
6-6-20 全部_z1280_y846_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y846_x773.npy,0.018959462642669678,4,149,28,ok
6-6-20 全部_z1280_y846_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y846_x837.npy,0.022303342819213867,4,149,28,ok
6-6-20 全部_z1280_y846_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y846_x901.npy,0.023989737033843994,4,149,28,ok
6-6-20 全部_z1280_y846_x965.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y846_x965.npy,0.01832956075668335,4,149,28,ok
6-6-20 全部_z1280_y910_x1029.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x1029.npy,0.016154348850250244,3,149,28,ok
6-6-20 全部_z1280_y910_x1093.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x1093.npy,0.0122758150100708,-1,149,28,ok
6-6-20 全部_z1280_y910_x709.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x709.npy,0.027217864990234375,-3,149,28,ok
6-6-20 全部_z1280_y910_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x773.npy,0.022913455963134766,4,149,28,ok
6-6-20 全部_z1280_y910_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x837.npy,0.02686995267868042,4,149,28,ok
6-6-20 全部_z1280_y910_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x901.npy,0.02856767177581787,4,149,28,ok
6-6-20 全部_z1280_y910_x965.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y910_x965.npy,0.02077549695968628,4,149,28,ok
6-6-20 全部_z1280_y974_x1029.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x1029.npy,0.01569443941116333,4,149,28,ok
6-6-20 全部_z1280_y974_x1093.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x1093.npy,0.012005150318145752,0,149,28,ok
6-6-20 全部_z1280_y974_x709.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x709.npy,0.03688579797744751,-5,149,28,ok
6-6-20 全部_z1280_y974_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x773.npy,0.02793222665786743,4,149,28,ok
6-6-20 全部_z1280_y974_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x837.npy,0.03194844722747803,4,149,28,ok
6-6-20 全部_z1280_y974_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x901.npy,0.03291362524032593,4,149,28,ok
6-6-20 全部_z1280_y974_x965.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1280_y974_x965.npy,0.021735727787017822,4,149,28,ok
6-6-20 全部_z1344_y1038_x1030.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x1030.npy,0.01999032497406006,-6,149,28,ok
6-6-20 全部_z1344_y1038_x1094.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x1094.npy,0.015093982219696045,-10,149,28,ok
6-6-20 全部_z1344_y1038_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x710.npy,0.03412985801696777,-9,149,28,ok
6-6-20 全部_z1344_y1038_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x774.npy,0.03136932849884033,-4,149,28,ok
6-6-20 全部_z1344_y1038_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x838.npy,0.0345383882522583,-3,149,28,ok
6-6-20 全部_z1344_y1038_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x902.npy,0.02361750602722168,3,149,28,ok
6-6-20 全部_z1344_y1038_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1038_x966.npy,0.02240610122680664,-3,149,28,ok
6-6-20 全部_z1344_y1102_x1030.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1102_x1030.npy,0.009455442428588867,-6,149,28,ok
6-6-20 全部_z1344_y1102_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1102_x774.npy,0.02452605962753296,-6,149,28,ok
6-6-20 全部_z1344_y1102_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1102_x838.npy,0.026000499725341797,-4,149,28,ok
6-6-20 全部_z1344_y1102_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1102_x902.npy,0.022411704063415527,-4,149,28,ok
6-6-20 全部_z1344_y1102_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1102_x966.npy,0.012661576271057129,-4,149,28,ok
6-6-20 全部_z1344_y1166_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1166_x838.npy,0.017042040824890137,-7,149,28,ok
6-6-20 全部_z1344_y1166_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1166_x902.npy,0.01310431957244873,-6,149,28,ok
6-6-20 全部_z1344_y1166_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y1166_x966.npy,0.006531894207000732,-6,149,28,ok
6-6-20 全部_z1344_y782_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y782_x838.npy,0.023105978965759277,1,149,28,ok
6-6-20 全部_z1344_y782_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y782_x902.npy,0.023493826389312744,0,149,28,ok
6-6-20 全部_z1344_y782_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y782_x966.npy,0.019672036170959473,-4,149,28,ok
6-6-20 全部_z1344_y846_x1030.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y846_x1030.npy,0.018137574195861816,-4,149,28,ok
6-6-20 全部_z1344_y846_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y846_x774.npy,0.02602672576904297,0,149,28,ok
6-6-20 全部_z1344_y846_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y846_x838.npy,0.027912139892578125,0,149,28,ok
6-6-20 全部_z1344_y846_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y846_x902.npy,0.023235738277435303,3,149,28,ok
6-6-20 全部_z1344_y846_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y846_x966.npy,0.02096700668334961,0,149,28,ok
6-6-20 全部_z1344_y910_x1030.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x1030.npy,0.0186079740524292,-1,149,28,ok
6-6-20 全部_z1344_y910_x1094.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x1094.npy,0.013030409812927246,-4,149,28,ok
6-6-20 全部_z1344_y910_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x710.npy,0.03247600793838501,-8,149,28,ok
6-6-20 全部_z1344_y910_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x774.npy,0.025097012519836426,1,149,28,ok
6-6-20 全部_z1344_y910_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x838.npy,0.02662879228591919,3,149,28,ok
6-6-20 全部_z1344_y910_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x902.npy,0.027681469917297363,3,149,28,ok
6-6-20 全部_z1344_y910_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y910_x966.npy,0.02027904987335205,3,149,28,ok
6-6-20 全部_z1344_y974_x1030.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x1030.npy,0.019533157348632812,-2,149,28,ok
6-6-20 全部_z1344_y974_x1094.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x1094.npy,0.013613224029541016,-5,149,28,ok
6-6-20 全部_z1344_y974_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x710.npy,0.035684049129486084,-7,149,28,ok
6-6-20 全部_z1344_y974_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x774.npy,0.035182952880859375,-3,149,28,ok
6-6-20 全部_z1344_y974_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x838.npy,0.02883124351501465,4,149,28,ok
6-6-20 全部_z1344_y974_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x902.npy,0.03092789649963379,3,149,28,ok
6-6-20 全部_z1344_y974_x966.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1344_y974_x966.npy,0.020735323429107666,3,149,28,ok
6-6-20 全部_z1408_y1038_x722.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1038_x722.npy,0.024723589420318604,-9,149,28,ok
6-6-20 全部_z1408_y1038_x786.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1038_x786.npy,0.02478337287902832,-9,149,28,ok
6-6-20 全部_z1408_y1038_x850.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1038_x850.npy,0.022421419620513916,-4,149,28,ok
6-6-20 全部_z1408_y1038_x914.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1038_x914.npy,0.020355522632598877,-4,149,28,ok
6-6-20 全部_z1408_y1038_x978.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1038_x978.npy,0.017436683177947998,-4,149,28,ok
6-6-20 全部_z1408_y1102_x786.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1102_x786.npy,0.012528717517852783,-9,149,28,ok
6-6-20 全部_z1408_y1102_x850.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1102_x850.npy,0.014350831508636475,-8,149,28,ok
6-6-20 全部_z1408_y1102_x914.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y1102_x914.npy,0.009678781032562256,-5,149,28,ok
6-6-20 全部_z1408_y782_x850.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y782_x850.npy,0.025164425373077393,-7,149,28,ok
6-6-20 全部_z1408_y782_x914.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y782_x914.npy,0.015621721744537354,-3,149,28,ok
6-6-20 全部_z1408_y782_x978.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y782_x978.npy,0.010989964008331299,-7,149,28,ok
6-6-20 全部_z1408_y846_x1042.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y846_x1042.npy,0.010412931442260742,-7,149,28,ok
6-6-20 全部_z1408_y846_x786.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y846_x786.npy,0.035912156105041504,-9,149,28,ok
6-6-20 全部_z1408_y846_x850.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y846_x850.npy,0.020018160343170166,0,149,28,ok
6-6-20 全部_z1408_y846_x914.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y846_x914.npy,0.017325639724731445,0,149,28,ok
6-6-20 全部_z1408_y846_x978.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y846_x978.npy,0.017099082469940186,-7,149,28,ok
6-6-20 全部_z1408_y910_x1042.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x1042.npy,0.012428820133209229,-3,149,28,ok
6-6-20 全部_z1408_y910_x1106.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x1106.npy,0.008491992950439453,-7,149,28,ok
6-6-20 全部_z1408_y910_x722.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x722.npy,0.030224323272705078,-9,149,28,ok
6-6-20 全部_z1408_y910_x786.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x786.npy,0.022693157196044922,-3,149,28,ok
6-6-20 全部_z1408_y910_x850.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x850.npy,0.021513283252716064,0,149,28,ok
6-6-20 全部_z1408_y910_x914.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x914.npy,0.019128859043121338,0,149,28,ok
6-6-20 全部_z1408_y910_x978.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y910_x978.npy,0.01393747329711914,-1,149,28,ok
6-6-20 全部_z1408_y974_x1042.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y974_x1042.npy,0.015331149101257324,-6,149,28,ok
6-6-20 全部_z1408_y974_x722.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y974_x722.npy,0.028254270553588867,-8,149,28,ok
6-6-20 全部_z1408_y974_x786.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y974_x786.npy,0.02313399314880371,-4,149,28,ok
6-6-20 全部_z1408_y974_x850.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y974_x850.npy,0.02615422010421753,-4,149,28,ok
6-6-20 全部_z1408_y974_x914.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y974_x914.npy,0.019212067127227783,0,149,28,ok
6-6-20 全部_z1408_y974_x978.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1408_y974_x978.npy,0.017001867294311523,-4,149,28,ok
6-6-20 全部_z1472_y1054_x881.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y1054_x881.npy,0.007688939571380615,-4,149,28,ok
6-6-20 全部_z1472_y1054_x945.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y1054_x945.npy,0.01142185926437378,-5,149,28,ok
6-6-20 全部_z1472_y798_x1009.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y798_x1009.npy,0.0029630064964294434,-12,149,28,ok
6-6-20 全部_z1472_y798_x881.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y798_x881.npy,0.009119153022766113,-7,149,28,ok
6-6-20 全部_z1472_y798_x945.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y798_x945.npy,0.003928661346435547,-7,149,28,ok
6-6-20 全部_z1472_y862_x1009.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y862_x1009.npy,0.00831371545791626,-9,149,28,ok
6-6-20 全部_z1472_y862_x1073.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y862_x1073.npy,0.00726926326751709,-12,149,28,ok
6-6-20 全部_z1472_y862_x881.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y862_x881.npy,0.005895674228668213,-1,149,28,ok
6-6-20 全部_z1472_y862_x945.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y862_x945.npy,0.008636772632598877,-6,149,28,ok
6-6-20 全部_z1472_y926_x1009.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y926_x1009.npy,0.010267019271850586,-3,149,28,ok
6-6-20 全部_z1472_y926_x1073.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y926_x1073.npy,0.010947823524475098,-10,149,28,ok
6-6-20 全部_z1472_y926_x881.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y926_x881.npy,0.008082330226898193,-2,149,28,ok
6-6-20 全部_z1472_y926_x945.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y926_x945.npy,0.010345816612243652,-3,149,28,ok
6-6-20 全部_z1472_y990_x1009.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y990_x1009.npy,0.014539599418640137,-9,149,28,ok
6-6-20 全部_z1472_y990_x881.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y990_x881.npy,0.008749961853027344,-3,149,28,ok
6-6-20 全部_z1472_y990_x945.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1472_y990_x945.npy,0.0113181471824646,-4,149,28,ok
6-6-20 全部_z1536_y796_x1014.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1536_y796_x1014.npy,0.010793209075927734,-25,149,28,ok
6-6-20 全部_z1536_y860_x1014.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z1536_y860_x1014.npy,0.004883527755737305,-11,149,28,ok
6-6-20 全部_z2304_y868_x770.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2304_y868_x770.npy,0.14078956842422485,-31,149,28,ok
6-6-20 全部_z2304_y868_x834.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2304_y868_x834.npy,0.1732378602027893,-29,149,28,ok
6-6-20 全部_z2688_y1037_x707.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y1037_x707.npy,0.06350749731063843,-19,149,28,ok
6-6-20 全部_z2688_y1037_x771.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y1037_x771.npy,0.08528292179107666,-19,149,28,ok
6-6-20 全部_z2688_y1101_x771.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y1101_x771.npy,0.07132792472839355,-27,149,28,ok
6-6-20 全部_z2688_y717_x835.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y717_x835.npy,0.04699385166168213,-18,149,28,ok
6-6-20 全部_z2688_y781_x771.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y781_x771.npy,0.050683796405792236,-18,149,28,ok
6-6-20 全部_z2688_y845_x707.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y845_x707.npy,0.05440598726272583,-11,149,28,ok
6-6-20 全部_z2688_y845_x771.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y845_x771.npy,0.06741178035736084,-13,149,28,ok
6-6-20 全部_z2688_y909_x707.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y909_x707.npy,0.06842553615570068,-11,149,28,ok
6-6-20 全部_z2688_y909_x771.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y909_x771.npy,0.078391432762146,-11,149,28,ok
6-6-20 全部_z2688_y973_x707.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y973_x707.npy,0.05768483877182007,-11,149,28,ok
6-6-20 全部_z2688_y973_x771.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2688_y973_x771.npy,0.07612860202789307,-13,149,28,ok
6-6-20 全部_z2752_y1034_x709.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y1034_x709.npy,0.09743601083755493,-28,149,28,ok
6-6-20 全部_z2752_y1034_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y1034_x773.npy,0.11597239971160889,-27,149,28,ok
6-6-20 全部_z2752_y1098_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y1098_x773.npy,0.05285578966140747,-27,149,28,ok
6-6-20 全部_z2752_y714_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y714_x837.npy,0.06708407402038574,-19,149,28,ok
6-6-20 全部_z2752_y714_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y714_x901.npy,0.06237351894378662,-19,149,28,ok
6-6-20 全部_z2752_y778_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y778_x773.npy,0.11684930324554443,-21,149,28,ok
6-6-20 全部_z2752_y778_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y778_x837.npy,0.11329877376556396,-18,149,28,ok
6-6-20 全部_z2752_y778_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y778_x901.npy,0.09462714195251465,-18,149,28,ok
6-6-20 全部_z2752_y842_x709.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y842_x709.npy,0.0836106538772583,-10,149,28,ok
6-6-20 全部_z2752_y842_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y842_x773.npy,0.11100214719772339,-10,149,28,ok
6-6-20 全部_z2752_y842_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y842_x837.npy,0.1165345311164856,-10,149,28,ok
6-6-20 全部_z2752_y842_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y842_x901.npy,0.1024368405342102,-9,149,28,ok
6-6-20 全部_z2752_y906_x709.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y906_x709.npy,0.09609794616699219,-10,149,28,ok
6-6-20 全部_z2752_y906_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y906_x773.npy,0.11970990896224976,-9,149,28,ok
6-6-20 全部_z2752_y906_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y906_x837.npy,0.12853646278381348,-10,149,28,ok
6-6-20 全部_z2752_y906_x901.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y906_x901.npy,0.10875409841537476,-9,149,28,ok
6-6-20 全部_z2752_y970_x709.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y970_x709.npy,0.1450575590133667,-26,149,28,ok
6-6-20 全部_z2752_y970_x773.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y970_x773.npy,0.10072153806686401,-10,149,28,ok
6-6-20 全部_z2752_y970_x837.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2752_y970_x837.npy,0.10740065574645996,-10,149,28,ok
6-6-20 全部_z2816_y1035_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y1035_x710.npy,0.06648623943328857,-25,149,28,ok
6-6-20 全部_z2816_y1035_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y1035_x774.npy,0.08465123176574707,-25,149,28,ok
6-6-20 全部_z2816_y1035_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y1035_x838.npy,0.09775030612945557,-25,149,28,ok
6-6-20 全部_z2816_y1099_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y1099_x774.npy,0.03376126289367676,-26,149,28,ok
6-6-20 全部_z2816_y715_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y715_x838.npy,0.08959674835205078,-20,149,28,ok
6-6-20 全部_z2816_y715_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y715_x902.npy,0.08812969923019409,-20,149,28,ok
6-6-20 全部_z2816_y779_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y779_x774.npy,0.13676923513412476,-21,149,28,ok
6-6-20 全部_z2816_y779_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y779_x838.npy,0.15682071447372437,-19,149,28,ok
6-6-20 全部_z2816_y779_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y779_x902.npy,0.14564841985702515,-19,149,28,ok
6-6-20 全部_z2816_y843_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y843_x710.npy,0.1130303144454956,-19,149,28,ok
6-6-20 全部_z2816_y843_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y843_x774.npy,0.16310173273086548,-18,149,28,ok
6-6-20 全部_z2816_y843_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y843_x838.npy,0.18554669618606567,-17,149,28,ok
6-6-20 全部_z2816_y843_x902.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y843_x902.npy,0.18202227354049683,-18,149,28,ok
6-6-20 全部_z2816_y907_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y907_x710.npy,0.14947175979614258,-23,149,28,ok
6-6-20 全部_z2816_y907_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y907_x774.npy,0.133866548538208,-9,149,28,ok
6-6-20 全部_z2816_y907_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y907_x838.npy,0.15614092350006104,-9,149,28,ok
6-6-20 全部_z2816_y971_x710.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y971_x710.npy,0.11739736795425415,-25,149,28,ok
6-6-20 全部_z2816_y971_x774.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y971_x774.npy,0.16458702087402344,-25,149,28,ok
6-6-20 全部_z2816_y971_x838.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2816_y971_x838.npy,0.1934402585029602,-25,149,28,ok
6-6-20 全部_z2880_y1037_x711.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y1037_x711.npy,0.03643125295639038,-25,149,28,ok
6-6-20 全部_z2880_y1037_x775.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y1037_x775.npy,0.057821035385131836,-25,149,28,ok
6-6-20 全部_z2880_y1037_x839.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y1037_x839.npy,0.07615828514099121,-25,149,28,ok
6-6-20 全部_z2880_y1101_x775.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y1101_x775.npy,0.011996924877166748,-25,149,28,ok
6-6-20 全部_z2880_y1101_x839.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y1101_x839.npy,0.019240379333496094,-25,149,28,ok
6-6-20 全部_z2880_y717_x839.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y717_x839.npy,0.06909936666488647,-16,149,28,ok
6-6-20 全部_z2880_y717_x903.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y717_x903.npy,0.08088952302932739,-16,149,28,ok
6-6-20 全部_z2880_y781_x775.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y781_x775.npy,0.08722305297851562,-15,149,28,ok
6-6-20 全部_z2880_y781_x839.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y781_x839.npy,0.1272309422492981,-15,149,28,ok
6-6-20 全部_z2880_y781_x903.npy,Cleaned_NPY_Dataset_20\6-6-20 全部_z2880_y781_x903.npy,0.13573741912841797,-15,149,28,ok
