file,rel_path,porosity,scale_factor,orig_peak,clip_ratio,status
6-6-20 全部_z1088_y639_x445.npy,6-6-20 全部_z1088_y639_x445.npy,0.00959557294845581,0.9050007757149506,38674,0.0,ok
6-6-20 全部_z1280_y572_x641.npy,6-6-20 全部_z1280_y572_x641.npy,0.009596943855285645,0.848320325755005,41258,0.0,ok
6-6-20 全部_z4352_y385_x367.npy,6-6-20 全部_z4352_y385_x367.npy,0.009608447551727295,0.9266368377856027,37771,0.0,ok
6-6-20 全部_z1088_y703_x445.npy,6-6-20 全部_z1088_y703_x445.npy,0.009643614292144775,0.8479709267110842,41275,0.0,ok
6-6-20 全部_z640_y402_x449.npy,6-6-20 全部_z640_y402_x449.npy,0.009710729122161865,1.033240833677747,33874,0.0,ok
6-6-20 全部_z1216_y445_x637.npy,6-6-20 全部_z1216_y445_x637.npy,0.009751498699188232,0.899072670759588,38929,0.0,ok
6-6-20 全部_z1088_y575_x637.npy,6-6-20 全部_z1088_y575_x637.npy,0.009771227836608887,0.7995065902186079,43777,0.0,ok
6-6-20 全部_z4288_y385_x539.npy,6-6-20 全部_z4288_y385_x539.npy,0.00982367992401123,0.963682920785264,36319,0.0,ok
6-6-20 全部_z1088_y639_x381.npy,6-6-20 全部_z1088_y639_x381.npy,0.009852468967437744,0.9050007757149506,38674,0.0,ok
6-6-20 全部_z4032_y442_x329.npy,6-6-20 全部_z4032_y442_x329.npy,0.009874522686004639,0.9622257656567879,36374,0.0,ok
6-6-20 全部_z4352_y385_x303.npy,6-6-20 全部_z4352_y385_x303.npy,0.009899735450744629,0.8793527963418923,39802,0.0,ok
6-6-20 全部_z1088_y575_x253.npy,6-6-20 全部_z1088_y575_x253.npy,0.009926259517669678,0.8513743614692288,41110,0.0,ok
6-6-20 全部_z1408_y636_x403.npy,6-6-20 全部_z1408_y636_x403.npy,0.009967923164367676,0.9095397728749253,38481,0.0,ok
6-6-20 全部_z1088_y575_x317.npy,6-6-20 全部_z1088_y575_x317.npy,0.010001420974731445,0.876533934385174,39930,0.0,ok
6-6-20 全部_z4288_y641_x411.npy,6-6-20 全部_z4288_y641_x411.npy,0.010011792182922363,0.7628430069091781,45881,0.0,ok
6-6-20 全部_z4288_y385_x411.npy,6-6-20 全部_z4288_y385_x411.npy,0.010012626647949219,0.9669576748812023,36196,0.0,ok
6-6-20 全部_z832_y321_x506.npy,6-6-20 全部_z832_y321_x506.npy,0.010048866271972656,0.9461249425566999,36993,0.0,ok
6-6-20 全部_z1408_y636_x531.npy,6-6-20 全部_z1408_y636_x531.npy,0.010059237480163574,0.8463919520216676,41352,0.0,ok
6-6-20 全部_z1472_y454_x472.npy,6-6-20 全部_z1472_y454_x472.npy,0.010069131851196289,0.9313216785077566,37581,0.0,ok
6-6-20 全部_z704_y385_x504.npy,6-6-20 全部_z704_y385_x504.npy,0.010072767734527588,1.0040448664620327,34859,0.0,ok
6-6-20 全部_z4288_y641_x539.npy,6-6-20 全部_z4288_y641_x539.npy,0.01010739803314209,0.8148820749225862,42951,0.0,ok
6-6-20 全部_z896_y576_x635.npy,6-6-20 全部_z896_y576_x635.npy,0.010127723217010498,0.8388055409097446,41726,0.0,ok
6-6-20 全部_z6976_y428_x615.npy,6-6-20 全部_z6976_y428_x615.npy,0.010137617588043213,1.007078321919779,34754,0.0,ok
6-6-20 全部_z4352_y449_x303.npy,6-6-20 全部_z4352_y449_x303.npy,0.010155677795410156,0.8700407676245401,40228,0.0,ok
6-6-20 全部_z1344_y444_x641.npy,6-6-20 全部_z1344_y444_x641.npy,0.010161280632019043,0.8803481147973942,39757,0.0,ok
6-6-20 全部_z1344_y700_x449.npy,6-6-20 全部_z1344_y700_x449.npy,0.010209143161773682,0.8580744808649391,40789,0.0,ok
6-6-20 全部_z1280_y444_x641.npy,6-6-20 全部_z1280_y444_x641.npy,0.010220110416412354,0.8784920057227479,39841,0.0,ok
6-6-20 全部_z1152_y638_x573.npy,6-6-20 全部_z1152_y638_x573.npy,0.010237336158752441,0.8136507346103775,43016,0.0,ok
6-6-20 全部_z1344_y508_x641.npy,6-6-20 全部_z1344_y508_x641.npy,0.010260462760925293,0.8803481147973942,39757,0.0,ok
6-6-20 全部_z1216_y573_x637.npy,6-6-20 全部_z1216_y573_x637.npy,0.010286867618560791,0.7936148020497936,44102,0.0,ok
6-6-20 全部_z4224_y637_x390.npy,6-6-20 全部_z4224_y637_x390.npy,0.010309100151062012,0.8058945429426664,43430,0.0,ok
6-6-20 全部_z4416_y384_x315.npy,6-6-20 全部_z4416_y384_x315.npy,0.010318100452423096,0.8726656194679233,40107,0.0,ok
6-6-20 全部_z6848_y532_x453.npy,6-6-20 全部_z6848_y532_x453.npy,0.010363757610321045,0.9816570370785886,35654,0.0,ok
6-6-20 全部_z960_y575_x572.npy,6-6-20 全部_z960_y575_x572.npy,0.010411858558654785,0.9567808425138733,36581,0.0,ok
6-6-20 全部_z1472_y326_x408.npy,6-6-20 全部_z1472_y326_x408.npy,0.010416865348815918,0.8904719501335708,39305,0.0,ok
6-6-20 全部_z832_y385_x378.npy,6-6-20 全部_z832_y385_x378.npy,0.01043391227722168,0.988784360256519,35397,0.0,ok
6-6-20 全部_z768_y385_x505.npy,6-6-20 全部_z768_y385_x505.npy,0.010443270206451416,1.0040448664620327,34859,0.0,ok
6-6-20 全部_z1152_y574_x637.npy,6-6-20 全部_z1152_y574_x637.npy,0.0104752779006958,0.7995065902186079,43777,0.0,ok
6-6-20 全部_z1472_y454_x600.npy,6-6-20 全部_z1472_y454_x600.npy,0.010520637035369873,0.8907892392659896,39291,0.0,ok
6-6-20 全部_z4352_y513_x559.npy,6-6-20 全部_z4352_y513_x559.npy,0.010531604290008545,0.881745351942359,39694,0.0,ok
6-6-20 全部_z6912_y532_x523.npy,6-6-20 全部_z6912_y532_x523.npy,0.010649025440216064,0.9943181818181818,35200,0.0,ok
6-6-20 全部_z768_y385_x569.npy,6-6-20 全部_z768_y385_x569.npy,0.010656118392944336,0.9786651008025053,35763,0.0,ok
6-6-20 全部_z1024_y511_x444.npy,6-6-20 全部_z1024_y511_x444.npy,0.010677933692932129,0.9567808425138733,36581,0.0,ok
6-6-20 全部_z1216_y637_x573.npy,6-6-20 全部_z1216_y637_x573.npy,0.010694622993469238,0.8136507346103775,43016,0.0,ok
6-6-20 全部_z4032_y570_x329.npy,6-6-20 全部_z4032_y570_x329.npy,0.01070106029510498,0.777864207134126,44995,0.0,ok
6-6-20 全部_z1472_y582_x472.npy,6-6-20 全部_z1472_y582_x472.npy,0.010716140270233154,0.9207376423854997,38013,0.0,ok
6-6-20 全部_z832_y385_x570.npy,6-6-20 全部_z832_y385_x570.npy,0.01078498363494873,0.9547971738003656,36657,0.0,ok
6-6-20 全部_z6976_y556_x487.npy,6-6-20 全部_z6976_y556_x487.npy,0.01080697774887085,0.9826216345209018,35619,0.0,ok
6-6-20 全部_z1472_y518_x472.npy,6-6-20 全部_z1472_y518_x472.npy,0.010830521583557129,0.940506261084538,37214,0.0,ok
6-6-20 全部_z1024_y319_x508.npy,6-6-20 全部_z1024_y319_x508.npy,0.010845184326171875,0.9233853946813001,37904,0.0,ok
6-6-20 全部_z6912_y596_x523.npy,6-6-20 全部_z6912_y596_x523.npy,0.010864078998565674,0.9629140530428084,36348,0.0,ok
6-6-20 全部_z1088_y511_x445.npy,6-6-20 全部_z1088_y511_x445.npy,0.010868191719055176,0.9570162966203654,36572,0.0,ok
6-6-20 全部_z1472_y454_x536.npy,6-6-20 全部_z1472_y454_x536.npy,0.010879814624786377,0.9243852837862822,37863,0.0,ok
6-6-20 全部_z1280_y636_x577.npy,6-6-20 全部_z1280_y636_x577.npy,0.01092439889907837,0.7942451267388295,44067,0.0,ok
6-6-20 全部_z1408_y444_x595.npy,6-6-20 全部_z1408_y444_x595.npy,0.010957598686218262,0.9121234233295111,38372,0.0,ok
6-6-20 全部_z1344_y572_x641.npy,6-6-20 全部_z1344_y572_x641.npy,0.010957717895507812,0.8282651395035142,42257,0.0,ok
6-6-20 全部_z832_y385_x506.npy,6-6-20 全部_z832_y385_x506.npy,0.01096796989440918,0.9786651008025053,35763,0.0,ok
6-6-20 全部_z1088_y639_x317.npy,6-6-20 全部_z1088_y639_x317.npy,0.010982692241668701,0.8573808240654549,40822,0.0,ok
6-6-20 全部_z960_y383_x380.npy,6-6-20 全部_z960_y383_x380.npy,0.01102304458618164,0.9650114422785299,36269,0.0,ok
6-6-20 全部_z6976_y620_x487.npy,6-6-20 全部_z6976_y620_x487.npy,0.011027216911315918,0.9489723984599534,36882,0.0,ok
6-6-20 全部_z3776_y489_x494.npy,6-6-20 全部_z3776_y489_x494.npy,0.011038720607757568,1.0082097076191847,34715,0.0,ok
6-6-20 全部_z1024_y383_x508.npy,6-6-20 全部_z1024_y383_x508.npy,0.011049449443817139,0.9665304319010273,36212,0.0,ok
6-6-20 全部_z2880_y653_x376.npy,6-6-20 全部_z2880_y653_x376.npy,0.01105278730392456,0.7456644935872854,46938,0.0,ok
6-6-20 全部_z6976_y556_x423.npy,6-6-20 全部_z6976_y556_x423.npy,0.011100590229034424,0.9943181818181818,35200,0.0,ok
6-6-20 全部_z1024_y575_x508.npy,6-6-20 全部_z1024_y575_x508.npy,0.011105597019195557,0.9567808425138733,36581,0.0,ok
6-6-20 全部_z896_y384_x379.npy,6-6-20 全部_z896_y384_x379.npy,0.011121153831481934,0.9744417840637006,35918,0.0,ok
6-6-20 全部_z1152_y638_x509.npy,6-6-20 全部_z1152_y638_x509.npy,0.011257350444793701,0.8878966995611254,39419,0.0,ok
6-6-20 全部_z4288_y385_x347.npy,6-6-20 全部_z4288_y385_x347.npy,0.011497676372528076,0.9493327546924162,36868,0.0,ok
6-6-20 全部_z896_y512_x635.npy,6-6-20 全部_z896_y512_x635.npy,0.011500418186187744,0.9286775631500743,37688,0.0,ok
6-6-20 全部_z4352_y449_x431.npy,6-6-20 全部_z4352_y449_x431.npy,0.011511743068695068,0.9458948164964056,37002,0.0,ok
6-6-20 全部_z4224_y381_x454.npy,6-6-20 全部_z4224_y381_x454.npy,0.0116233229637146,0.9669576748812023,36196,0.0,ok
6-6-20 全部_z3776_y489_x558.npy,6-6-20 全部_z3776_y489_x558.npy,0.011766135692596436,0.9504412763068567,36825,0.0,ok
6-6-20 全部_z960_y447_x444.npy,6-6-20 全部_z960_y447_x444.npy,0.011802732944488525,0.9706583837151256,36058,0.0,ok
6-6-20 全部_z1408_y316_x467.npy,6-6-20 全部_z1408_y316_x467.npy,0.011841654777526855,0.9151283794383727,38246,0.0,ok
6-6-20 全部_z1280_y508_x641.npy,6-6-20 全部_z1280_y508_x641.npy,0.011869668960571289,0.848320325755005,41258,0.0,ok
6-6-20 全部_z1024_y447_x380.npy,6-6-20 全部_z1024_y447_x380.npy,0.011902332305908203,0.9651711110498304,36263,0.0,ok
6-6-20 全部_z6912_y660_x523.npy,6-6-20 全部_z6912_y660_x523.npy,0.011915326118469238,0.8945915550557203,39124,0.0,ok
6-6-20 全部_z6976_y620_x423.npy,6-6-20 全部_z6976_y620_x423.npy,0.011920571327209473,0.9489723984599534,36882,0.0,ok
6-6-20 全部_z4352_y513_x367.npy,6-6-20 全部_z4352_y513_x367.npy,0.012027084827423096,0.8700407676245401,40228,0.0,ok
6-6-20 全部_z960_y319_x508.npy,6-6-20 全部_z960_y319_x508.npy,0.01206207275390625,0.9330845107971207,37510,0.0,ok
6-6-20 全部_z6912_y468_x587.npy,6-6-20 全部_z6912_y468_x587.npy,0.012093126773834229,0.9789935945847669,35751,0.0,ok
6-6-20 全部_z1216_y509_x637.npy,6-6-20 全部_z1216_y509_x637.npy,0.012176811695098877,0.8539709649871904,40985,0.0,ok
6-6-20 全部_z4160_y380_x516.npy,6-6-20 全部_z4160_y380_x516.npy,0.012188255786895752,0.9887005649717514,35400,0.0,ok
6-6-20 全部_z6720_y358_x260.npy,6-6-20 全部_z6720_y358_x260.npy,0.012279748916625977,0.8314526665874807,42095,0.0,ok
6-6-20 全部_z1408_y444_x531.npy,6-6-20 全部_z1408_y444_x531.npy,0.012293875217437744,0.932935280946796,37516,0.0,ok
6-6-20 全部_z6848_y532_x517.npy,6-6-20 全部_z6848_y532_x517.npy,0.012363195419311523,0.9816570370785886,35654,0.0,ok
6-6-20 全部_z4352_y385_x431.npy,6-6-20 全部_z4352_y385_x431.npy,0.012390971183776855,0.9493327546924162,36868,0.0,ok
6-6-20 全部_z4480_y320_x323.npy,6-6-20 全部_z4480_y320_x323.npy,0.012477993965148926,0.8490405841399219,41223,0.0,ok
6-6-20 全部_z6912_y532_x395.npy,6-6-20 全部_z6912_y532_x395.npy,0.012512505054473877,1.0062386798148522,34783,0.0,ok
6-6-20 全部_z1088_y383_x509.npy,6-6-20 全部_z1088_y383_x509.npy,0.012529730796813965,0.9629405452994745,36347,0.0,ok
6-6-20 全部_z1408_y508_x595.npy,6-6-20 全部_z1408_y508_x595.npy,0.012558579444885254,0.9100127401783625,38461,0.0,ok
6-6-20 全部_z1408_y380_x531.npy,6-6-20 全部_z1408_y380_x531.npy,0.012666165828704834,0.8854706909201305,39527,0.0,ok
6-6-20 全部_z4160_y636_x388.npy,6-6-20 全部_z4160_y636_x388.npy,0.012704908847808838,0.825530108262377,42397,0.0,ok
6-6-20 全部_z6912_y596_x459.npy,6-6-20 全部_z6912_y596_x459.npy,0.012731969356536865,0.9774352100089365,35808,0.0,ok
6-6-20 全部_z3840_y531_x400.npy,6-6-20 全部_z3840_y531_x400.npy,0.012764036655426025,0.9162303664921466,38200,0.0,ok
6-6-20 全部_z3904_y631_x461.npy,6-6-20 全部_z3904_y631_x461.npy,0.012781262397766113,0.8950490998363339,39104,0.0,ok
6-6-20 全部_z960_y383_x508.npy,6-6-20 全部_z960_y383_x508.npy,0.012837052345275879,0.9736827463417348,35946,0.0,ok
6-6-20 全部_z1152_y318_x381.npy,6-6-20 全部_z1152_y318_x381.npy,0.01286083459854126,0.8722306676302739,40127,0.0,ok
6-6-21_z3712_y438_x703.npy,6-6-21_z3712_y438_x703.npy,0.012919247150421143,0.7670056100981767,45632,0.0,ok
6-6-20 全部_z1216_y573_x509.npy,6-6-20 全部_z1216_y573_x509.npy,0.013008475303649902,0.9407084878782992,37206,0.0,ok
6-6-20 全部_z640_y466_x321.npy,6-6-20 全部_z640_y466_x321.npy,0.013013243675231934,1.0094891984655765,34671,0.0,ok
6-6-20 全部_z1216_y573_x573.npy,6-6-20 全部_z1216_y573_x573.npy,0.013027846813201904,0.8459623425905783,41373,0.0,ok
6-6-20 全部_z1088_y319_x509.npy,6-6-20 全部_z1088_y319_x509.npy,0.013040542602539062,0.9129561520202415,38337,0.0,ok
6-6-20 全部_z1152_y446_x381.npy,6-6-20 全部_z1152_y446_x381.npy,0.013056337833404541,0.9602721685689201,36448,0.0,ok
6-6-20 全部_z1024_y383_x316.npy,6-6-20 全部_z1024_y383_x316.npy,0.013062059879302979,0.8890695252368735,39367,0.0,ok
6-6-20 全部_z1472_y518_x536.npy,6-6-20 全部_z1472_y518_x536.npy,0.013097763061523438,0.9056564715623868,38646,0.0,ok
6-6-20 全部_z4032_y378_x265.npy,6-6-20 全部_z4032_y378_x265.npy,0.013123154640197754,0.9223390518354547,37947,0.0,ok
6-6-20 全部_z1280_y636_x513.npy,6-6-20 全部_z1280_y636_x513.npy,0.013141155242919922,0.8630680837422632,40553,0.0,ok
6-6-20 全部_z1024_y447_x636.npy,6-6-20 全部_z1024_y447_x636.npy,0.0131453275680542,0.9187316253674926,38096,0.0,ok
6-6-20 全部_z896_y320_x507.npy,6-6-20 全部_z896_y320_x507.npy,0.013157248497009277,0.9330845107971207,37510,0.0,ok
6-6-20 全部_z1536_y425_x607.npy,6-6-20 全部_z1536_y425_x607.npy,0.01315772533416748,0.7136885463183866,49041,0.0,ok
6-6-20 全部_z3968_y632_x395.npy,6-6-20 全部_z3968_y632_x395.npy,0.013164639472961426,0.8154896432815303,42919,0.0,ok
6-6-20 全部_z4736_y589_x389.npy,6-6-20 全部_z4736_y589_x389.npy,0.013210594654083252,0.7584787084191137,46145,0.0,ok
6-6-20 全部_z1280_y700_x449.npy,6-6-20 全部_z1280_y700_x449.npy,0.013224780559539795,0.8656509695290858,40432,0.0,ok
6-6-20 全部_z4288_y385_x283.npy,6-6-20 全部_z4288_y385_x283.npy,0.01325225830078125,0.9046732837055418,38688,0.0,ok
6-6-20 全部_z4608_y406_x352.npy,6-6-20 全部_z4608_y406_x352.npy,0.013292670249938965,0.915894698278118,38214,0.0,ok
6-6-20 全部_z3008_y340_x257.npy,6-6-20 全部_z3008_y340_x257.npy,0.01330488920211792,0.8321445553970518,42060,0.0,ok
6-6-20 全部_z4224_y573_x454.npy,6-6-20 全部_z4224_y573_x454.npy,0.013319253921508789,0.9370063984151206,37353,0.0,ok
6-6-20 全部_z4352_y641_x431.npy,6-6-20 全部_z4352_y641_x431.npy,0.013398408889770508,0.7570841444949167,46230,0.0,ok
6-6-20 全部_z4224_y509_x518.npy,6-6-20 全部_z4224_y509_x518.npy,0.01347196102142334,0.9684828025125211,36139,0.0,ok
6-6-20 全部_z1152_y318_x445.npy,6-6-20 全部_z1152_y318_x445.npy,0.013504207134246826,0.9264160931709899,37780,0.0,ok
6-6-20 全部_z1152_y382_x445.npy,6-6-20 全部_z1152_y382_x445.npy,0.013510584831237793,0.9582215408202377,36526,0.0,ok
6-6-20 全部_z1408_y508_x531.npy,6-6-20 全部_z1408_y508_x531.npy,0.01354670524597168,0.9404051802891075,37218,0.0,ok
6-6-20 全部_z1152_y574_x317.npy,6-6-20 全部_z1152_y574_x317.npy,0.013563156127929688,0.9257544899092761,37807,0.0,ok
6-6-20 全部_z3968_y248_x395.npy,6-6-20 全部_z3968_y248_x395.npy,0.01361018419265747,0.9602458229306703,36449,0.0,ok
6-6-20 全部_z3840_y531_x464.npy,6-6-20 全部_z3840_y531_x464.npy,0.013644754886627197,0.9745503146405301,35914,0.0,ok
6-6-20 全部_z896_y384_x507.npy,6-6-20 全部_z896_y384_x507.npy,0.013645291328430176,0.9736827463417348,35946,0.0,ok
6-6-20 全部_z1024_y447_x508.npy,6-6-20 全部_z1024_y447_x508.npy,0.013709604740142822,0.9650380500716885,36268,0.0,ok
6-6-20 全部_z896_y448_x635.npy,6-6-20 全部_z896_y448_x635.npy,0.013720989227294922,0.932736382048822,37524,0.0,ok
6-6-20 全部_z1024_y383_x572.npy,6-6-20 全部_z1024_y383_x572.npy,0.013729631900787354,0.9462016761286834,36990,0.0,ok
6-6-20 全部_z4224_y381_x390.npy,6-6-20 全部_z4224_y381_x390.npy,0.013741791248321533,0.9652243457157827,36261,0.0,ok
6-6-20 全部_z1152_y510_x253.npy,6-6-20 全部_z1152_y510_x253.npy,0.013741791248321533,0.8822343214357733,39672,0.0,ok
6-6-20 全部_z1344_y380_x577.npy,6-6-20 全部_z1344_y380_x577.npy,0.01375514268875122,0.9057736601019643,38641,0.0,ok
6-6-21_z3712_y438_x639.npy,6-6-21_z3712_y438_x639.npy,0.013763487339019775,0.8122534230679972,43090,0.0,ok
6-6-20 全部_z1024_y447_x572.npy,6-6-20 全部_z1024_y447_x572.npy,0.013834953308105469,0.949976929131721,36843,0.0,ok
6-6-20 全部_z6912_y532_x459.npy,6-6-20 全部_z6912_y532_x459.npy,0.01395636796951294,0.9943181818181818,35200,0.0,ok
6-6-20 全部_z6912_y596_x395.npy,6-6-20 全部_z6912_y596_x395.npy,0.013988494873046875,0.9479699899786029,36921,0.0,ok
6-6-20 全部_z704_y513_x312.npy,6-6-20 全部_z704_y513_x312.npy,0.01402658224105835,0.9840029238944025,35569,0.0,ok
6-6-20 全部_z896_y384_x571.npy,6-6-20 全部_z896_y384_x571.npy,0.014043748378753662,0.9511903467768236,36796,0.0,ok
6-6-20 全部_z1088_y447_x509.npy,6-6-20 全部_z1088_y447_x509.npy,0.014086306095123291,0.9554487879449661,36632,0.0,ok
6-6-20 全部_z6720_y358_x324.npy,6-6-20 全部_z6720_y358_x324.npy,0.014096200466156006,0.8525772191367047,41052,0.0,ok
6-6-20 全部_z1216_y637_x509.npy,6-6-20 全部_z1216_y637_x509.npy,0.014111816883087158,0.8580744808649391,40789,0.0,ok
6-6-20 全部_z1216_y381_x573.npy,6-6-20 全部_z1216_y381_x573.npy,0.014118075370788574,0.9036222342705187,38733,0.0,ok
6-6-20 全部_z704_y385_x568.npy,6-6-20 全部_z704_y385_x568.npy,0.014259934425354004,0.9537564378559555,36697,0.0,ok
6-6-20 全部_z1024_y511_x572.npy,6-6-20 全部_z1024_y511_x572.npy,0.01426464319229126,0.949976929131721,36843,0.0,ok
6-6-20 全部_z4160_y444_x516.npy,6-6-20 全部_z4160_y444_x516.npy,0.014269590377807617,0.9827871844551147,35613,0.0,ok
6-6-20 全部_z1088_y639_x573.npy,6-6-20 全部_z1088_y639_x573.npy,0.014291226863861084,0.7236488442294173,48366,0.0,ok
6-6-20 全部_z768_y577_x249.npy,6-6-20 全部_z768_y577_x249.npy,0.014352977275848389,0.8995116936520174,38910,0.0,ok
6-6-20 全部_z1152_y446_x637.npy,6-6-20 全部_z1152_y446_x637.npy,0.014356136322021484,0.8935409752361502,39170,0.0,ok
6-6-20 全部_z1344_y316_x513.npy,6-6-20 全部_z1344_y316_x513.npy,0.01440894603729248,0.9057736601019643,38641,0.0,ok
6-6-20 全部_z7040_y525_x420.npy,6-6-20 全部_z7040_y525_x420.npy,0.014412164688110352,0.9877240016932411,35435,0.0,ok
6-6-20 全部_z4352_y449_x495.npy,6-6-20 全部_z4352_y449_x495.npy,0.014492690563201904,0.9386146048432513,37289,0.0,ok
6-6-20 全部_z1216_y445_x573.npy,6-6-20 全部_z1216_y445_x573.npy,0.014524102210998535,0.9355537141482452,37411,0.0,ok
6-6-20 全部_z1088_y383_x573.npy,6-6-20 全部_z1088_y383_x573.npy,0.01456671953201294,0.9394964299135663,37254,0.0,ok
6-6-20 全部_z6912_y660_x459.npy,6-6-20 全部_z6912_y660_x459.npy,0.014601826667785645,0.8963327187051834,39048,0.0,ok
6-6-20 全部_z1152_y574_x445.npy,6-6-20 全部_z1152_y574_x445.npy,0.014646172523498535,0.9439559846809429,37078,0.0,ok
6-6-20 全部_z1024_y575_x444.npy,6-6-20 全部_z1024_y575_x444.npy,0.014670312404632568,0.9567808425138733,36581,0.0,ok
6-6-20 全部_z6656_y361_x257.npy,6-6-20 全部_z6656_y361_x257.npy,0.014691650867462158,0.81537565521258,42925,0.0,ok
6-6-20 全部_z1024_y511_x380.npy,6-6-20 全部_z1024_y511_x380.npy,0.014715909957885742,0.9665571235260004,36211,0.0,ok
6-6-20 全部_z4352_y513_x303.npy,6-6-20 全部_z4352_y513_x303.npy,0.01471865177154541,0.8433328514288468,41502,0.0,ok
6-6-20 全部_z1024_y383_x252.npy,6-6-20 全部_z1024_y383_x252.npy,0.014759242534637451,0.8448188467015858,41429,0.0,ok
6-6-20 全部_z1216_y701_x445.npy,6-6-20 全部_z1216_y701_x445.npy,0.014798641204833984,0.8631957974696032,40547,0.0,ok
6-6-20 全部_z6784_y368_x260.npy,6-6-20 全部_z6784_y368_x260.npy,0.014843761920928955,0.8703653047521945,40213,0.0,ok
6-6-20 全部_z1152_y574_x253.npy,6-6-20 全部_z1152_y574_x253.npy,0.014848530292510986,0.8513743614692288,41110,0.0,ok
6-6-20 全部_z960_y511_x636.npy,6-6-20 全部_z960_y511_x636.npy,0.014886438846588135,0.9219017516133281,37965,0.0,ok
6-6-20 全部_z4352_y449_x559.npy,6-6-20 全部_z4352_y449_x559.npy,0.014904797077178955,0.9300348098743124,37633,0.0,ok
6-6-20 全部_z1408_y572_x531.npy,6-6-20 全部_z1408_y572_x531.npy,0.014948248863220215,0.9234828496042217,37900,0.0,ok
6-6-20 全部_z960_y383_x572.npy,6-6-20 全部_z960_y383_x572.npy,0.014953255653381348,0.9511903467768236,36796,0.0,ok
6-6-20 全部_z1152_y702_x445.npy,6-6-20 全部_z1152_y702_x445.npy,0.014955580234527588,0.8575698919461936,40813,0.0,ok
6-6-20 全部_z960_y575_x252.npy,6-6-20 全部_z960_y575_x252.npy,0.014997422695159912,0.8937463292561477,39161,0.0,ok
6-6-20 全部_z1088_y511_x509.npy,6-6-20 全部_z1088_y511_x509.npy,0.015020549297332764,0.9648784253184098,36274,0.0,ok
6-6-20 全部_z4416_y320_x315.npy,6-6-20 全部_z4416_y320_x315.npy,0.015037178993225098,0.8432922127987664,41504,0.0,ok
6-6-20 全部_z1024_y575_x252.npy,6-6-20 全部_z1024_y575_x252.npy,0.015105664730072021,0.8841509624614763,39586,0.0,ok
6-6-20 全部_z1088_y447_x573.npy,6-6-20 全部_z1088_y447_x573.npy,0.015110671520233154,0.9502090459901178,36834,0.0,ok
6-6-20 全部_z1216_y509_x573.npy,6-6-20 全部_z1216_y509_x573.npy,0.015129685401916504,0.9436760225403759,37089,0.0,ok
6-6-20 全部_z1024_y511_x508.npy,6-6-20 全部_z1024_y511_x508.npy,0.015139341354370117,0.9704430765818222,36066,0.0,ok
6-6-20 全部_z960_y639_x572.npy,6-6-20 全部_z960_y639_x572.npy,0.015153050422668457,0.8354019476799694,41896,0.0,ok
6-6-20 全部_z1088_y447_x637.npy,6-6-20 全部_z1088_y447_x637.npy,0.015154063701629639,0.8945915550557203,39124,0.0,ok
6-6-20 全部_z4352_y385_x495.npy,6-6-20 全部_z4352_y385_x495.npy,0.015191197395324707,0.9484837809273461,36901,0.0,ok
6-6-20 全部_z960_y319_x316.npy,6-6-20 全部_z960_y319_x316.npy,0.015201449394226074,0.8516851198442633,41095,0.0,ok
